head,tail,level
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Crucifixion_of_Jesus,2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Cardinal_(Catholicism),2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Renaissance,2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Carrara_marble,2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Mary_(mother_of_Jesus),2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Milan,2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Classical_beauty,2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Vatican_City,2
https://en.wikipedia.org/wiki/Pietà_(Michelangelo),https://en.wikipedia.org/wiki/Rondanini_Pietà,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Clement_VII,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Michelangelo,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Sappho,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Medici,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Erinna,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Squarcialupi_Codex,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Manuscript,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Rabula_Gospels,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Basilica_di_San_Lorenzo_di_Firenze,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Florentine_Codex,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Mannerism,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Nahuatl,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Codex_Amiatinus,2
https://en.wikipedia.org/wiki/Laurentian_Library,https://en.wikipedia.org/wiki/Italy,2
